"GEO_ID","id"
"CP03_2006_051E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Total households"
"CP03_2006_052E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000"
"CP03_2006_053E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"CP03_2006_054E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999"
"CP03_2006_055E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"CP03_2006_056E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"CP03_2006_057E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"CP03_2006_058E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"CP03_2006_059E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"CP03_2006_060E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$150,000 to $199,999"
"CP03_2006_061E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$200,000 or more"
"CP03_2006_062E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"CP03_2006_063E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Mean household income (dollars)"
"CP03_2006_064E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings"
"CP03_2006_065E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)"
"CP03_2006_066E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Social Security"
"CP03_2006_067E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2006_068E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With retirement income"
"CP03_2006_069E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With retirement income!!Mean retirement income (dollars)"
"CP03_2006_070E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income"
"CP03_2006_071E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2006_072E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income"
"CP03_2006_073E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2006_074E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2006_075E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2006_076E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000"
"CP03_2006_077E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"CP03_2006_078E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999"
"CP03_2006_079E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"CP03_2006_080E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"CP03_2006_081E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"CP03_2006_082E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"CP03_2006_083E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"CP03_2006_084E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$150,000 to $199,999"
"CP03_2006_085E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$200,000 or more"
"CP03_2006_086E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median family income (dollars)"
"CP03_2006_087E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Mean family income (dollars)"
"CP03_2006_088E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2006_089E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
"CP03_2006_090E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median nonfamily income (dollars)"
"CP03_2006_091E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Mean nonfamily income (dollars)"
"CP03_2006_092E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2006_093E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2006_094E","2006 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2006_095E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2006_096E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage"
"CP03_2006_097E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage!!With private health insurance"
"CP03_2006_098E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!With health insurance coverage!!With public coverage"
"CP03_2006_099E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!No health insurance coverage"
"CP03_2006_100E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 18 years"
"CP03_2006_101E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!No health insurance coverage"
"CP03_2006_102E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 18 to 64 years"
"CP03_2006_103E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force"
"CP03_2006_104E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed"
"CP03_2006_105E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage"
"CP03_2006_106E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage!!With private health insurance"
"CP03_2006_107E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!With health insurance coverage!!With public coverage"
"CP03_2006_108E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Employed!!No health insurance coverage"
"CP03_2006_109E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed"
"CP03_2006_110E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage"
"CP03_2006_111E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance"
"CP03_2006_112E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage"
"CP03_2006_113E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!In labor force!!Unemployed!!No health insurance coverage"
"CP03_2006_114E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force"
"CP03_2006_115E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage"
"CP03_2006_116E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With private health insurance"
"CP03_2006_117E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!With health insurance coverage!!With public coverage"
"CP03_2006_118E","2006 Estimate!!HEALTH INSURANCE COVERAGE!!Not in labor force!!No health insurance coverage"
"CP03_2006_119E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
"CP03_2006_120E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years"
"CP03_2006_121E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children under 18 years!!With related children under 5 years only"
"CP03_2006_122E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families"
"CP03_2006_123E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years"
"CP03_2006_124E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children under 18 years!!With related children under 5 years only"
"CP03_2006_125E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present"
"CP03_2006_126E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years"
"CP03_2006_127E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children under 18 years!!With related children under 5 years only"
"CP03_2006_128E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people"
"CP03_2006_129E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years"
"CP03_2006_130E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years"
"CP03_2006_131E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children under 5 years"
"CP03_2006_132E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Under 18 years!!Related children under 18 years!!Related children 5 to 17 years"
"CP03_2006_133E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over"
"CP03_2006_134E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!18 to 64 years"
"CP03_2006_135E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!18 years and over!!65 years and over"
"CP03_2006_136E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families"
"CP03_2006_137E","2006 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over"
"CP03_2007_001E","2007 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over"
"CP03_2007_002E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force"
"CP03_2007_003E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force"
"CP03_2007_004E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed"
"CP03_2007_005E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed"
"CP03_2007_006E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces"
"CP03_2007_007E","2007 Estimate!!EMPLOYMENT STATUS!!Not in labor force"
"CP03_2007_008E","2007 Estimate!!EMPLOYMENT STATUS!!Civilian labor force"
"CP03_2007_009E","2007 Estimate!!EMPLOYMENT STATUS!!Percent Unemployed"
"CP03_2007_010E","2007 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over"
"CP03_2007_011E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force"
"CP03_2007_012E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force"
"CP03_2007_013E","2007 Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed"
"CP03_2007_014E","2007 Estimate!!EMPLOYMENT STATUS!!Own children under 6 years"
"CP03_2007_015E","2007 Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force"
"CP03_2007_016E","2007 Estimate!!EMPLOYMENT STATUS!!Own children 6 to 17 years"
"CP03_2007_017E","2007 Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force"
"CP03_2007_018E","2007 Estimate!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2007_019E","2007 Estimate!!COMMUTING TO WORK!!Car, truck, or van -- drove alone"
"CP03_2007_020E","2007 Estimate!!COMMUTING TO WORK!!Car, truck, or van -- carpooled"
"CP03_2007_021E","2007 Estimate!!COMMUTING TO WORK!!Public transportation (excluding taxicab)"
"CP03_2007_022E","2007 Estimate!!COMMUTING TO WORK!!Walked"
"CP03_2007_023E","2007 Estimate!!COMMUTING TO WORK!!Other means"
"CP03_2007_024E","2007 Estimate!!COMMUTING TO WORK!!Worked at home"
"CP03_2007_025E","2007 Estimate!!COMMUTING TO WORK!!Mean travel time to work (minutes)"
"CP03_2007_026E","2007 Estimate!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2007_027E","2007 Estimate!!OCCUPATION!!Management, business, science, and arts occupations"
"CP03_2007_028E","2007 Estimate!!OCCUPATION!!Service occupations"
"CP03_2007_029E","2007 Estimate!!OCCUPATION!!Sales and office occupations"
"CP03_2007_030E","2007 Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations"
"CP03_2007_031E","2007 Estimate!!OCCUPATION!!Production, transportation, and material moving occupations"
"CP03_2007_032E","2007 Estimate!!INDUSTRY!!Civilian employed population 16 years and over"
"CP03_2007_033E","2007 Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining"
"CP03_2007_034E","2007 Estimate!!INDUSTRY!!Construction"
"CP03_2007_035E","2007 Estimate!!INDUSTRY!!Manufacturing"
"CP03_2007_036E","2007 Estimate!!INDUSTRY!!Wholesale trade"
"CP03_2007_037E","2007 Estimate!!INDUSTRY!!Retail trade"
"CP03_2007_038E","2007 Estimate!!INDUSTRY!!Transportation and warehousing, and utilities"
"CP03_2007_039E","2007 Estimate!!INDUSTRY!!Information"
"CP03_2007_040E","2007 Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing"
"CP03_2007_041E","2007 Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services"
"CP03_2007_042E","2007 Estimate!!INDUSTRY!!Educational services, and health care and social assistance"
"CP03_2007_043E","2007 Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services"
"CP03_2007_044E","2007 Estimate!!INDUSTRY!!Other services, except public administration"
"CP03_2007_045E","2007 Estimate!!INDUSTRY!!Public administration"
"CP03_2007_046E","2007 Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over"
"CP03_2007_047E","2007 Estimate!!CLASS OF WORKER!!Private wage and salary workers"
"CP03_2007_048E","2007 Estimate!!CLASS OF WORKER!!Government workers"
"CP03_2007_049E","2007 Estimate!!CLASS OF WORKER!!Self-employed in own not incorporated business workers"
"CP03_2007_050E","2007 Estimate!!CLASS OF WORKER!!Unpaid family workers"
"CP03_2007_051E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Total households"
"CP03_2007_052E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000"
"CP03_2007_053E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"CP03_2007_054E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999"
"CP03_2007_055E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"CP03_2007_056E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"CP03_2007_057E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"CP03_2007_058E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"CP03_2007_059E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"CP03_2007_060E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$150,000 to $199,999"
"CP03_2007_061E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$200,000 or more"
"CP03_2007_062E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"CP03_2007_063E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Mean household income (dollars)"
"CP03_2007_064E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings"
"CP03_2007_065E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars)"
"CP03_2007_066E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Social Security"
"CP03_2007_067E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2007_068E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With retirement income"
"CP03_2007_069E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With retirement income!!Mean retirement income (dollars)"
"CP03_2007_070E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income"
"CP03_2007_071E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2007_072E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income"
"CP03_2007_073E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2007_074E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2007_075E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2007_076E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Less than $10,000"
"CP03_2007_077E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"CP03_2007_078E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $24,999"
"CP03_2007_079E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"CP03_2007_080E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"CP03_2007_081E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"CP03_2007_082E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"CP03_2007_083E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"CP03_2007_084E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$150,000 to $199,999"
"CP03_2007_085E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!$200,000 or more"
"CP03_2007_086E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Median family income (dollars)"
"CP03_2007_087E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Mean family income (dollars)"
"CP03_2007_088E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2007_089E","2007 Estimate!!INCOME AND BENEFITS (IN 2010 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
